Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,comparable_name,season,note
1610612744,21600371,"DEC 13, 2016",GSW @ NOP,W,22,4,0.846,240,42,95,0.442,14,34,0.412,15,19,0.789,9,36,45,30,6,5,12,12,113,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600358,"DEC 11, 2016",GSW @ MIN,W,21,4,0.84,240,38,83,0.458,13,32,0.406,27,30,0.9,6,31,37,30,9,4,8,24,116,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600351,"DEC 10, 2016",GSW @ MEM,L,20,4,0.833,240,34,77,0.442,9,27,0.333,12,20,0.6,10,32,42,15,6,8,23,23,89,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600335,"DEC 08, 2016",GSW @ UTA,W,20,3,0.87,240,39,80,0.488,12,29,0.414,16,23,0.696,9,38,47,26,10,4,16,23,106,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600330,"DEC 07, 2016",GSW @ LAC,W,19,3,0.864,240,42,89,0.472,7,31,0.226,24,29,0.828,12,34,46,32,11,5,10,24,115,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600314,"DEC 05, 2016",GSW vs. IND,W,18,3,0.857,240,54,104,0.519,14,37,0.378,20,26,0.769,16,38,54,45,12,13,11,22,142,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600299,"DEC 03, 2016",GSW vs. PHX,W,17,3,0.85,240,49,78,0.628,14,21,0.667,26,34,0.765,6,32,38,37,9,5,17,19,138,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600281,"DEC 01, 2016",GSW vs. HOU,L,16,3,0.842,290,43,104,0.413,12,44,0.273,29,37,0.784,13,41,54,31,12,7,17,27,127,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600259,"NOV 28, 2016",GSW vs. ATL,W,16,2,0.889,240,37,85,0.435,12,35,0.343,19,24,0.792,7,34,41,25,6,10,14,20,105,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600244,"NOV 26, 2016",GSW vs. MIN,W,15,2,0.882,240,45,81,0.556,11,22,0.5,14,17,0.824,12,33,45,25,9,8,18,14,115,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600238,"NOV 25, 2016",GSW @ LAL,W,14,2,0.875,240,43,83,0.518,11,28,0.393,12,17,0.706,4,40,44,31,10,10,17,21,109,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600223,"NOV 23, 2016",GSW vs. LAL,W,13,2,0.867,240,53,86,0.616,19,36,0.528,24,35,0.686,6,42,48,47,7,5,10,20,149,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600202,"NOV 21, 2016",GSW @ IND,W,12,2,0.857,240,40,90,0.444,13,36,0.361,27,32,0.844,12,48,60,31,9,10,12,17,120,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600191,"NOV 19, 2016",GSW @ MIL,W,11,2,0.846,240,42,95,0.442,14,38,0.368,26,32,0.813,18,27,45,30,8,5,12,25,124,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600179,"NOV 18, 2016",GSW @ BOS,W,10,2,0.833,240,44,90,0.489,9,28,0.321,7,12,0.583,9,41,50,33,10,7,11,20,104,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600165,"NOV 16, 2016",GSW @ TOR,W,9,2,0.818,240,44,87,0.506,13,36,0.361,26,28,0.929,7,28,35,33,9,7,12,25,127,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600143,"NOV 13, 2016",GSW vs. PHX,W,8,2,0.8,240,45,87,0.517,16,33,0.485,27,31,0.871,8,35,43,32,8,7,16,20,133,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600119,"NOV 10, 2016",GSW @ DEN,W,7,2,0.778,240,46,85,0.541,14,30,0.467,19,20,0.95,9,35,44,33,15,6,15,18,125,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600116,"NOV 09, 2016",GSW vs. DAL,W,6,2,0.75,240,43,74,0.581,17,33,0.515,13,22,0.591,5,34,39,33,3,5,15,22,116,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600099,"NOV 07, 2016",GSW vs. NOP,W,5,2,0.714,240,45,90,0.5,16,35,0.457,10,12,0.833,10,28,38,35,14,4,15,17,116,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600078,"NOV 04, 2016",GSW @ LAL,L,4,2,0.667,240,39,86,0.453,5,32,0.156,14,20,0.7,9,31,40,26,13,3,20,13,97,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600069,"NOV 03, 2016",GSW vs. OKC,W,4,1,0.8,240,46,89,0.517,14,30,0.467,16,20,0.8,15,31,46,27,9,14,15,18,122,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600054,"NOV 01, 2016",GSW @ POR,W,3,1,0.75,240,50,89,0.562,10,26,0.385,17,23,0.739,7,38,45,36,14,4,16,19,127,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600036,"OCT 30, 2016",GSW @ PHX,W,2,1,0.667,240,35,83,0.422,8,29,0.276,28,33,0.848,7,36,43,27,6,5,15,23,106,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600025,"OCT 28, 2016",GSW @ NOP,W,1,1,0.5,240,44,91,0.484,9,28,0.321,25,28,0.893,9,40,49,32,8,2,14,22,122,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600003,"OCT 25, 2016",GSW vs. SAS,L,0,1,0.0,240,40,85,0.471,7,33,0.212,13,18,0.722,8,27,35,24,11,6,16,19,100,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612751,22001067,"MAY 16, 2021",BKN vs. CLE,W,48,24,0.667,240,47,83,0.566,16,30,0.533,13,17,0.765,4,33,37,35,9,9,12,20,123,Brooklyn Nets 2020-21,2020-21,"Durant + Irving + Harden, temporada acortada por lesiones"
1610612751,22001060,"MAY 15, 2021",BKN vs. CHI,W,47,24,0.662,240,41,87,0.471,14,34,0.412,9,15,0.6,8,44,52,26,6,8,9,16,105,Brooklyn Nets 2020-21,2020-21,"Durant + Irving + Harden, temporada acortada por lesiones"
1610612751,22001043,"MAY 12, 2021",BKN vs. SAS,W,46,24,0.657,240,48,79,0.608,12,28,0.429,20,27,0.741,3,40,43,33,3,9,11,19,128,Brooklyn Nets 2020-21,2020-21,"Durant + Irving + Harden, temporada acortada por lesiones"
1610612751,22001036,"MAY 11, 2021",BKN @ CHI,W,45,24,0.652,240,42,89,0.472,12,33,0.364,19,25,0.76,13,38,51,32,4,8,7,19,115,Brooklyn Nets 2020-21,2020-21,"Durant + Irving + Harden, temporada acortada por lesiones"
1610612751,22001015,"MAY 08, 2021",BKN @ DEN,W,44,24,0.647,240,41,66,0.621,16,31,0.516,27,33,0.818,2,33,35,27,10,5,17,24,125,Brooklyn Nets 2020-21,2020-21,"Durant + Irving + Harden, temporada acortada por lesiones"
1610612751,22000998,"MAY 06, 2021",BKN @ DAL,L,43,24,0.642,240,41,95,0.432,13,37,0.351,14,15,0.933,10,41,51,18,8,4,13,18,109,Brooklyn Nets 2020-21,2020-21,"Durant + Irving + Harden, temporada acortada por lesiones"
1610612751,22000985,"MAY 04, 2021",BKN @ MIL,L,43,23,0.652,240,41,84,0.488,20,43,0.465,16,26,0.615,6,33,39,21,6,6,13,25,118,Brooklyn Nets 2020-21,2020-21,"Durant + Irving + Harden, temporada acortada por lesiones"
1610612751,22000967,"MAY 02, 2021",BKN @ MIL,L,43,22,0.662,240,41,96,0.427,17,42,0.405,15,17,0.882,14,39,53,18,5,1,16,11,114,Brooklyn Nets 2020-21,2020-21,"Durant + Irving + Harden, temporada acortada por lesiones"
1610612751,22000952,"APR 30, 2021",BKN vs. POR,L,43,21,0.672,240,40,95,0.421,13,41,0.317,16,19,0.842,11,31,42,20,6,3,8,18,109,Brooklyn Nets 2020-21,2020-21,"Durant + Irving + Harden, temporada acortada por lesiones"
1610612751,22000944,"APR 29, 2021",BKN @ IND,W,43,20,0.683,240,47,89,0.528,12,35,0.343,24,28,0.857,8,42,50,35,3,5,13,19,130,Brooklyn Nets 2020-21,2020-21,"Durant + Irving + Harden, temporada acortada por lesiones"
1610612751,22000930,"APR 27, 2021",BKN @ TOR,W,42,20,0.677,240,40,83,0.482,18,45,0.4,18,18,1.0,7,34,41,30,9,6,10,20,116,Brooklyn Nets 2020-21,2020-21,"Durant + Irving + Harden, temporada acortada por lesiones"
