held_out_season,comparable_name,x,y_actual,pred_bayes_loso,pred_fixed_current,beta_mu_fold,alpha_mu_fold
2016-17,LAC 2016-17,22.303600046910788,4.3,3.884564352655353,4.683756009851265,0.17446017212468506,-0.006525550528836776
2016-17,LAL 2016-17,-44.8838308856747,-6.9,-7.8369664124589,-9.425604485991686,0.17446017212468506,-0.006525550528836776
2016-17,MEM 2016-17,-11.68475838698332,0.5,-2.045050509957304,-2.4537992612664974,0.17446017212468506,-0.006525550528836776
2016-17,MIA 2016-17,-18.4218137941547,1.1,-3.2203983559059637,-3.868580896772487,0.17446017212468506,-0.006525550528836776
2016-17,MIL 2016-17,-6.865785025209178,-0.2,-1.2043315877979153,-1.4418148552939272,0.17446017212468506,-0.006525550528836776
2016-17,MIN 2016-17,-4.756909506799445,-1.1,-0.8364168018666187,-0.9989509964278835,0.17446017212468506,-0.006525550528836776
2016-17,NOP 2016-17,-27.13696199044506,-2.1,-4.740844610322918,-5.698762017993462,0.17446017212468506,-0.006525550528836776
2016-17,NYK 2016-17,-35.12333207759742,-3.7,-6.134148110378955,-7.375899736295457,0.17446017212468506,-0.006525550528836776
2016-17,OKC 2016-17,-15.739023525910042,0.8,-2.7523583039335704,-3.3051949404411087,0.17446017212468506,-0.006525550528836776
2016-17,ORL 2016-17,12.68794034954952,-6.6,2.2070147067613095,2.664467473405399,0.17446017212468506,-0.006525550528836776
2016-17,PHI 2016-17,-19.10064420245997,-5.7,-3.3388272257823712,-4.011135282516594,0.17446017212468506,-0.006525550528836776
2016-17,PHX 2016-17,-38.59487540883392,-5.6,-6.739794157484777,-8.104923835855123,0.17446017212468506,-0.006525550528836776
2016-17,POR 2016-17,16.94446958287081,-0.5,2.9496095294602953,3.5583386124028697,0.17446017212468506,-0.006525550528836776
2016-17,SAC 2016-17,-3.037434385790561,-3.9,-0.5364368762912951,-0.6378612210160178,0.17446017212468506,-0.006525550528836776
2016-17,SAS 2016-17,25.497938573798308,7.2,4.441849201880663,5.354567100497644,0.17446017212468506,-0.006525550528836776
2016-17,TOR 2016-17,15.230618467931038,4.2,2.6506107689518195,3.1984298782655176,0.17446017212468506,-0.006525550528836776
2016-17,UTA 2016-17,25.4697673650397,3.9,4.436934447951676,5.348651146658337,0.17446017212468506,-0.006525550528836776
2016-17,WAS 2016-17,16.503909598592315,1.8,2.872749358771821,3.4658210157043863,0.17446017212468506,-0.006525550528836776
2017-18,ATL 2017-18,-28.545851918587275,-5.5,-5.016668038456957,-5.994628902903328,0.17540418515341843,-0.00960614316700989
2017-18,BOS 2017-18,4.633488025776657,3.6,0.8031270484124661,0.973032485413098,0.17540418515341843,-0.00960614316700989
2017-18,BKN 2017-18,-13.537981156304994,-3.7,-2.384224696511021,-2.8429760428240485,0.17540418515341843,-0.00960614316700989
2017-18,CHA 2017-18,16.911796050655084,0.3,2.956793662578945,3.5514771706375674,0.17540418515341843,-0.00960614316700989
