PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,player_name
948,2004-05,0,1610612743,DEN,31.0,5,5,184,17,41,0.415,0,0,0.0,17,27,0.63,4,52,56,9,3,16,11,18,51,Marcus Camby
948,2005-06,0,1610612743,DEN,32.0,5,5,175,26,62,0.419,0,0,0.0,5,9,0.556,13,42,55,11,4,14,4,14,57,Marcus Camby
948,2006-07,0,1610612743,DEN,33.0,5,5,184,17,45,0.378,0,0,0.0,4,6,0.667,12,62,74,10,4,16,10,14,38,Marcus Camby
948,2007-08,0,1610612743,DEN,34.0,4,4,124,5,21,0.238,1,1,1.0,2,6,0.333,11,42,53,12,4,12,10,10,13,Marcus Camby
948,2009-10,0,1610612757,POR,36.0,6,6,178,16,38,0.421,0,1,0.0,3,6,0.5,16,44,60,14,4,7,3,18,35,Marcus Camby
948,2010-11,0,1610612757,POR,37.0,6,6,167,10,22,0.455,1,1,1.0,0,2,0.0,18,40,58,8,4,9,5,18,21,Marcus Camby
948,2012-13,0,1610612752,NYK,39.0,3,0,3,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,1,2,Marcus Camby
1889,2003-04,0,1610612743,DEN,28.0,5,5,174,34,72,0.472,0,2,0.0,9,11,0.818,15,8,23,16,8,0,10,16,77,Andre Miller
1889,2004-05,0,1610612743,DEN,29.0,5,5,184,28,66,0.424,2,4,0.5,23,32,0.719,9,17,26,26,10,1,12,22,81,Andre Miller
1889,2005-06,0,1610612743,DEN,30.0,5,5,182,34,77,0.442,0,0,0.0,14,17,0.824,8,14,22,36,5,1,16,12,82,Andre Miller
1889,2007-08,0,1610612755,PHI,32.0,6,6,229,39,89,0.438,0,3,0.0,14,22,0.636,7,12,19,20,5,0,14,12,92,Andre Miller
1889,2008-09,0,1610612755,PHI,33.0,6,6,258,48,101,0.475,3,10,0.3,28,34,0.824,9,29,38,32,7,1,19,17,127,Andre Miller
1889,2009-10,0,1610612757,POR,34.0,6,6,210,30,74,0.405,3,7,0.429,31,40,0.775,5,14,19,36,7,1,19,12,94,Andre Miller
1889,2010-11,0,1610612757,POR,35.0,6,6,194,33,67,0.493,4,10,0.4,19,24,0.792,5,14,19,33,2,0,13,17,89,Andre Miller
1889,2011-12,0,1610612743,DEN,36.0,7,0,200,31,73,0.425,4,7,0.571,13,15,0.867,14,25,39,42,9,1,17,19,79,Andre Miller
1889,2012-13,0,1610612743,DEN,37.0,6,0,154,29,69,0.42,5,11,0.455,21,27,0.778,11,9,20,23,2,0,16,8,84,Andre Miller
1889,2013-14,0,1610612764,WAS,38.0,11,0,108,19,41,0.463,1,3,0.333,5,9,0.556,2,9,11,9,3,0,8,12,44,Andre Miller
1889,2015-16,0,1610612759,SAS,40.0,5,0,35,3,7,0.429,1,3,0.333,2,2,1.0,2,3,5,7,0,0,0,4,9,Andre Miller
2853,2010-11,0,1610612757,POR,29.0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,Earl Barron
201141,2008-09,0,1610612757,POR,21.0,6,0,96,11,21,0.524,0,0,0.0,8,12,0.667,11,15,26,0,2,5,8,27,30,Greg Oden
201141,2013-14,0,1610612748,MIA,26.0,3,0,7,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,2,0,Greg Oden
201587,2008-09,0,1610612757,POR,20.0,6,5,63,5,9,0.556,2,4,0.5,0,0,0.0,1,2,3,1,1,2,3,7,12,Nicolas Batum
201587,2009-10,0,1610612757,POR,21.0,6,6,139,17,37,0.459,9,21,0.429,6,8,0.75,4,15,19,5,2,0,4,13,49,Nicolas Batum
201587,2010-11,0,1610612757,POR,22.0,6,0,151,19,46,0.413,7,26,0.269,3,4,0.75,1,9,10,8,5,5,7,14,48,Nicolas Batum
201587,2013-14,0,1610612757,POR,25.0,11,11,459,67,142,0.472,21,60,0.35,12,15,0.8,10,74,84,53,15,5,28,21,167,Nicolas Batum
201587,2014-15,0,1610612757,POR,26.0,5,5,209,24,70,0.343,13,39,0.333,10,13,0.769,6,37,43,26,1,1,12,11,71,Nicolas Batum
201587,2015-16,0,1610612766,CHA,27.0,5,2,144,17,45,0.378,6,22,0.273,17,20,0.85,2,16,18,10,2,0,8,6,57,Nicolas Batum
201587,2020-21,0,1610612746,LAC,32.0,19,10,555,53,109,0.486,28,72,0.389,19,23,0.826,19,86,105,39,24,10,6,26,153,Nicolas Batum
201587,2022-23,0,1610612746,LAC,34.0,5,3,92,8,19,0.421,6,17,0.353,0,0,0.0,1,10,11,6,2,2,2,10,22,Nicolas Batum
201587,2023-24,0,1610612755,PHI,35.0,6,0,170,12,29,0.414,9,22,0.409,5,8,0.625,9,26,35,8,1,5,5,13,38,Nicolas Batum
201587,2024-25,0,1610612746,LAC,36.0,7,0,172,13,33,0.394,13,33,0.394,0,0,0.0,4,23,27,14,6,12,3,13,39,Nicolas Batum
2605,2003-04,0,1610612742,DAL,23.0,5,5,184,32,75,0.427,1,7,0.143,14,22,0.636,10,21,31,15,10,3,15,14,79,Marquis Daniels
2605,2004-05,0,1610612742,DAL,24.0,11,0,165,26,60,0.433,1,6,0.167,19,27,0.704,15,19,34,14,6,3,13,15,72,Marquis Daniels
