PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS,season
203994,Jusuf Nurkić,1610612757,POR,C,27.0,56,56,1.0,7.0,13.8,0.507,0.496,0.011,2021-22
1626164,Devin Booker,1610612756,PHX,G,25.0,68,68,1.0,5.96,13.76,0.433,0.455,-0.022,2021-22
1627827,Dorian Finney-Smith,1610612742,DAL,F,29.0,80,80,1.0,6.28,13.74,0.457,0.463,-0.006,2021-22
1628476,Derrick Walton Jr.,1610612765,DET,G,27.0,3,3,1.0,4.33,13.67,0.317,0.439,-0.122,2021-22
201935,James Harden,1610612755,PHI,G,32.0,65,65,1.0,6.37,13.54,0.47,0.466,0.004,2021-22
1628374,Lauri Markkanen,1610612739,CLE,F-C,25.0,61,61,1.0,6.64,13.54,0.49,0.473,0.017,2021-22
1626156,D'Angelo Russell,1610612750,MIN,G,26.0,65,65,1.0,6.28,13.51,0.465,0.457,0.007,2021-22
1626171,Bobby Portis Jr.,1610612749,MIL,F,27.0,72,72,1.0,5.92,13.5,0.438,0.479,-0.04,2021-22
1629057,Robert Williams III,1610612738,BOS,C-F,24.0,61,61,1.0,5.41,13.46,0.402,0.473,-0.071,2021-22
202331,Paul George,1610612746,LAC,F,32.0,31,31,1.0,5.81,13.45,0.432,0.462,-0.03,2021-22
203468,CJ McCollum,1610612740,NOP,G,30.0,62,62,1.0,6.31,13.34,0.473,0.454,0.019,2021-22
202704,Reggie Jackson,1610612746,LAC,G,32.0,75,75,1.0,5.79,13.28,0.436,0.457,-0.021,2021-22
203110,Draymond Green,1610612744,GSW,F,32.0,45,45,1.0,5.38,13.22,0.407,0.474,-0.067,2021-22
203944,Julius Randle,1610612752,NYK,F-C,27.0,72,72,1.0,5.65,13.11,0.431,0.473,-0.041,2021-22
1627741,Buddy Hield,1610612754,IND,G,29.0,81,81,1.0,6.58,13.01,0.506,0.456,0.05,2021-22
1627749,Dejounte Murray,1610612759,SAS,G,25.0,68,68,1.0,6.29,12.88,0.489,0.465,0.024,2021-22
2544,LeBron James,1610612747,LAL,F,37.0,56,56,1.0,5.43,12.86,0.422,0.469,-0.047,2021-22
1630162,Anthony Edwards,1610612750,MIN,G,20.0,72,72,1.0,6.08,12.86,0.473,0.462,0.011,2021-22
1629962,Devin Cannady,1610612753,ORL,G,26.0,5,5,1.0,6.4,12.8,0.5,0.441,0.059,2021-22
202681,Kyrie Irving,1610612751,BKN,G,30.0,29,29,1.0,5.69,12.76,0.446,0.455,-0.009,2021-22
1629652,Luguentz Dort,1610612760,OKC,G,23.0,51,51,1.0,5.71,12.69,0.45,0.453,-0.003,2021-22
1626220,Royce O'Neale,1610612762,UTA,F,29.0,77,77,1.0,5.99,12.65,0.473,0.464,0.009,2021-22
203114,Khris Middleton,1610612749,MIL,F,30.0,66,66,1.0,5.94,12.61,0.471,0.456,0.015,2021-22
1628969,Mikal Bridges,1610612756,PHX,F,25.0,82,82,1.0,5.79,12.57,0.461,0.455,0.005,2021-22
1628401,Derrick White,1610612738,BOS,G,27.0,75,75,1.0,5.67,12.56,0.451,0.458,-0.006,2021-22
1629631,De'Andre Hunter,1610612737,ATL,F-G,24.0,53,53,1.0,5.72,12.51,0.457,0.462,-0.005,2021-22
1628392,Isaiah Hartenstein,1610612746,LAC,C-F,24.0,68,68,1.0,5.62,12.49,0.45,0.472,-0.022,2021-22
1628389,Bam Adebayo,1610612748,MIA,C-F,24.0,56,56,1.0,5.34,12.48,0.428,0.476,-0.049,2021-22
1629630,Ja Morant,1610612763,MEM,G,22.0,57,57,1.0,5.44,12.35,0.44,0.46,-0.02,2021-22
1628398,Kyle Kuzma,1610612764,WAS,F,26.0,66,66,1.0,5.41,12.33,0.439,0.465,-0.027,2021-22
1630166,Deni Avdija,1610612764,WAS,F,21.0,81,81,1.0,5.37,12.33,0.435,0.458,-0.023,2021-22
1627759,Jaylen Brown,1610612738,BOS,G-F,25.0,66,66,1.0,5.62,12.32,0.456,0.458,-0.002,2021-22
1626179,Terry Rozier,1610612766,CHA,G,28.0,73,73,1.0,6.03,12.32,0.489,0.458,0.031,2021-22
202699,Tobias Harris,1610612755,PHI,F,29.0,73,73,1.0,5.71,12.32,0.464,0.47,-0.007,2021-22
1628991,Jaren Jackson Jr.,1610612763,MEM,F-C,22.0,78,78,1.0,5.13,12.26,0.418,0.477,-0.058,2021-22
1629023,P.J. Washington,1610612766,CHA,F,23.0,65,65,1.0,5.71,12.22,0.467,0.474,-0.007,2021-22
1628415,Dillon Brooks,1610612763,MEM,G-F,26.0,32,32,1.0,5.53,12.22,0.453,0.452,0.001,2021-22
1629645,Kevin Porter Jr.,1610612745,HOU,G-F,22.0,61,61,1.0,6.25,12.21,0.511,0.468,0.043,2021-22
1630581,Josh Giddey,1610612760,OKC,G,19.0,54,54,1.0,5.48,12.19,0.45,0.461,-0.011,2021-22
1630578,Alperen Sengun,1610612745,HOU,C,19.0,72,72,1.0,6.21,12.18,0.51,0.477,0.033,2021-22
1626172,Kevon Looney,1610612744,GSW,F,26.0,82,82,1.0,5.5,12.16,0.452,0.487,-0.034,2021-22
1628464,Daniel Theis,1610612738,BOS,F-C,30.0,47,47,1.0,5.79,12.13,0.477,0.477,0.0,2021-22
203078,Bradley Beal,1610612764,WAS,G,29.0,40,40,1.0,5.5,12.13,0.454,0.46,-0.006,2021-22
1629640,Keldon Johnson,1610612759,SAS,F-G,22.0,75,75,1.0,5.53,12.11,0.457,0.461,-0.004,2021-22
1628380,Zach Collins,1610612759,SAS,F-C,24.0,28,28,1.0,5.71,12.11,0.472,0.485,-0.014,2021-22
203081,Damian Lillard,1610612757,POR,G,31.0,29,29,1.0,5.72,12.1,0.473,0.459,0.014,2021-22
1630178,Tyrese Maxey,1610612755,PHI,G,21.0,75,75,1.0,5.49,12.08,0.455,0.449,0.005,2021-22
1630169,Tyrese Haliburton,1610612754,IND,G,22.0,77,77,1.0,6.09,12.04,0.506,0.448,0.057,2021-22
200768,Kyle Lowry,1610612748,MIA,G,36.0,63,63,1.0,6.02,12.02,0.501,0.461,0.04,2021-22
1629655,Daniel Gafford,1610612764,WAS,F-C,23.0,72,72,1.0,5.92,12.01,0.492,0.482,0.01,2021-22
1630217,Desmond Bane,1610612763,MEM,G,24.0,76,76,1.0,5.13,12.0,0.428,0.456,-0.028,2021-22
200746,LaMarcus Aldridge,1610612751,BKN,C-F,36.0,47,47,1.0,5.4,12.0,0.45,0.479,-0.028,2021-22
203992,Bogdan Bogdanović,1610612737,ATL,G,29.0,63,63,1.0,5.75,11.98,0.479,0.455,0.024,2021-22
1628369,Jayson Tatum,1610612738,BOS,F-G,24.0,76,76,1.0,5.09,11.91,0.428,0.458,-0.03,2021-22
1630532,Franz Wagner,1610612753,ORL,F,20.0,77,77,1.0,5.12,11.87,0.431,0.458,-0.027,2021-22
1630529,Herbert Jones,1610612740,NOP,F,23.0,78,78,1.0,5.59,11.85,0.472,0.458,0.014,2021-22
200782,P.J. Tucker,1610612748,MIA,F,37.0,71,71,1.0,5.15,11.85,0.435,0.46,-0.025,2021-22
203496,Robert Covington,1610612746,LAC,F,31.0,71,71,1.0,5.49,11.76,0.467,0.469,-0.002,2021-22
1629639,Tyler Herro,1610612748,MIA,G,22.0,66,66,1.0,5.36,11.74,0.457,0.448,0.008,2021-22
203932,Aaron Gordon,1610612743,DEN,F,26.0,75,75,1.0,5.27,11.73,0.449,0.463,-0.014,2021-22
202689,Kemba Walker,1610612752,NYK,G,32.0,37,37,1.0,5.68,11.68,0.486,0.449,0.037,2021-22
203084,Harrison Barnes,1610612758,SAC,F,30.0,77,77,1.0,5.78,11.66,0.496,0.471,0.024,2021-22
1630175,Cole Anthony,1610612753,ORL,G,22.0,64,64,1.0,5.61,11.66,0.481,0.454,0.027,2021-22
1628384,OG Anunoby,1610612761,TOR,F,24.0,48,48,1.0,5.17,11.65,0.444,0.458,-0.014,2021-22
1629011,Mitchell Robinson,1610612752,NYK,C-F,24.0,72,72,1.0,5.06,11.65,0.434,0.486,-0.052,2021-22
203109,Jae Crowder,1610612756,PHX,F,31.0,67,67,1.0,5.39,11.64,0.463,0.466,-0.003,2021-22
1627763,Malcolm Brogdon,1610612754,IND,G,29.0,36,36,1.0,5.33,11.64,0.458,0.456,0.002,2021-22
203897,Zach LaVine,1610612741,CHI,G-F,27.0,67,67,1.0,5.52,11.63,0.475,0.45,0.025,2021-22
1628467,Maxi Kleber,1610612742,DAL,F,30.0,59,59,1.0,4.88,11.59,0.421,0.463,-0.042,2021-22
203939,Dwight Powell,1610612742,DAL,F-C,30.0,82,82,1.0,5.65,11.57,0.488,0.488,-0.001,2021-22
1627936,Alex Caruso,1610612741,CHI,G,28.0,41,41,1.0,5.29,11.56,0.458,0.452,0.006,2021-22
1630526,Jeremiah Robinson-Earl,1610612760,OKC,F,21.0,49,49,1.0,5.45,11.55,0.472,0.48,-0.008,2021-22
1626192,Pat Connaughton,1610612749,MIL,G,29.0,65,65,1.0,5.48,11.55,0.474,0.457,0.017,2021-22
202355,Hassan Whiteside,1610612762,UTA,C,33.0,65,65,1.0,5.48,11.52,0.475,0.483,-0.008,2021-22
1630256,Jae'Sean Tate,1610612745,HOU,F,26.0,78,78,1.0,5.24,11.5,0.456,0.469,-0.013,2021-22
1629642,Nassir Little,1610612757,POR,F-G,22.0,42,42,1.0,4.74,11.48,0.413,0.457,-0.044,2021-22
1630173,Precious Achiuwa,1610612761,TOR,F,22.0,73,73,1.0,5.07,11.45,0.443,0.477,-0.034,2021-22
1626149,Montrezl Harrell,1610612766,CHA,F-C,28.0,71,71,1.0,5.2,11.41,0.456,0.48,-0.025,2021-22
1630168,Onyeka Okongwu,1610612737,ATL,F-C,21.0,48,48,1.0,5.02,11.4,0.441,0.478,-0.037,2021-22
1630537,Chris Duarte,1610612754,IND,G,25.0,55,55,1.0,5.02,11.38,0.441,0.451,-0.01,2021-22
1630559,Austin Reaves,1610612747,LAL,G,24.0,61,61,1.0,5.2,11.36,0.457,0.447,0.01,2021-22
1629636,Darius Garland,1610612739,CLE,G,22.0,68,68,1.0,5.46,11.31,0.482,0.444,0.039,2021-22
1628989,Kevin Huerter,1610612737,ATL,G-F,23.0,74,74,1.0,5.32,11.3,0.471,0.452,0.02,2021-22
1628963,Marvin Bagley III,1610612765,DET,F,23.0,48,48,1.0,4.9,11.27,0.434,0.47,-0.036,2021-22
1629684,Grant Williams,1610612738,BOS,F,23.0,77,77,1.0,5.05,11.23,0.45,0.461,-0.012,2021-22
1630183,Jaden McDaniels,1610612750,MIN,F,21.0,70,70,1.0,4.56,11.19,0.407,0.457,-0.049,2021-22
1630314,Brandon Williams,1610612757,POR,G,22.0,24,24,1.0,5.42,11.13,0.487,0.45,0.037,2021-22
1629027,Trae Young,1610612737,ATL,G,23.0,76,76,1.0,5.28,11.03,0.479,0.443,0.035,2021-22
1628419,Cameron Oliver,1610612737,ATL,F,25.0,2,2,1.0,6.0,11.0,0.545,0.521,0.024,2021-22
1629651,Nic Claxton,1610612751,BKN,F-C,23.0,47,47,1.0,4.77,10.98,0.434,0.463,-0.029,2021-22
1627745,Damian Jones,1610612758,SAC,C,27.0,53,53,1.0,5.45,10.96,0.497,0.478,0.019,2021-22
1629659,Talen Horton-Tucker,1610612747,LAL,G,21.0,60,60,1.0,5.07,10.93,0.463,0.452,0.012,2021-22
203457,Nerlens Noel,1610612752,NYK,C-F,28.0,25,25,1.0,5.56,10.92,0.509,0.498,0.011,2021-22
1629617,Reggie Perry,1610612757,POR,F-C,22.0,10,10,1.0,5.3,10.9,0.486,0.471,0.015,2021-22
1626158,Richaun Holmes,1610612758,SAC,F,28.0,45,45,1.0,5.24,10.89,0.482,0.482,0.0,2021-22
1629014,Anfernee Simons,1610612757,POR,G,23.0,57,57,1.0,5.68,10.86,0.523,0.457,0.066,2021-22
1628370,Malik Monk,1610612747,LAL,G,24.0,76,76,1.0,5.22,10.83,0.482,0.456,0.026,2021-22
1628971,Bruce Brown,1610612751,BKN,G-F,25.0,72,72,1.0,4.47,10.83,0.413,0.461,-0.048,2021-22
203552,Seth Curry,1610612751,BKN,G,31.0,64,64,1.0,4.77,10.8,0.441,0.448,-0.006,2021-22
1629676,Isaiah Roby,1610612760,OKC,F,24.0,45,45,1.0,5.33,10.78,0.495,0.486,0.008,2021-22
203083,Andre Drummond,1610612751,BKN,C,28.0,73,73,1.0,5.34,10.74,0.497,0.486,0.011,2021-22
203915,Spencer Dinwiddie,1610612742,DAL,G,29.0,67,67,1.0,4.94,10.73,0.46,0.452,0.008,2021-22
1628997,Caleb Martin,1610612748,MIA,F,26.0,59,59,1.0,4.47,10.73,0.417,0.458,-0.041,2021-22
1629632,Coby White,1610612741,CHI,G,22.0,61,61,1.0,5.15,10.72,0.48,0.45,0.031,2021-22
202692,Alec Burks,1610612752,NYK,G,30.0,81,81,1.0,4.8,10.72,0.448,0.458,-0.01,2021-22
1626169,Stanley Johnson,1610612747,LAL,F-G,26.0,48,48,1.0,5.4,10.71,0.504,0.462,0.042,2021-22
1630163,LaMelo Ball,1610612766,CHA,G,20.0,75,75,1.0,5.0,10.71,0.467,0.456,0.011,2021-22
201566,Russell Westbrook,1610612747,LAL,G,33.0,78,78,1.0,5.28,10.68,0.495,0.462,0.033,2021-22
201939,Stephen Curry,1610612744,GSW,G,34.0,64,64,1.0,4.7,10.67,0.441,0.454,-0.014,2021-22
201145,Jeff Green,1610612743,DEN,F,35.0,75,75,1.0,5.01,10.63,0.472,0.472,0.0,2021-22
203935,Marcus Smart,1610612738,BOS,G,28.0,71,71,1.0,4.77,10.62,0.45,0.454,-0.005,2021-22
203482,Kelly Olynyk,1610612765,DET,F-C,31.0,40,40,1.0,5.2,10.6,0.491,0.474,0.017,2021-22
1628960,Grayson Allen,1610612749,MIL,G,26.0,66,66,1.0,4.71,10.58,0.446,0.45,-0.004,2021-22
1626181,Norman Powell,1610612746,LAC,G,29.0,44,44,1.0,5.0,10.55,0.474,0.465,0.009,2021-22
203115,Will Barton,1610612743,DEN,G,31.0,71,71,1.0,5.17,10.52,0.491,0.458,0.033,2021-22
1630556,Kessler Edwards,1610612751,BKN,F,21.0,44,44,1.0,5.16,10.45,0.493,0.465,0.028,2021-22
201586,Serge Ibaka,1610612749,MIL,F,32.0,54,54,1.0,5.17,10.44,0.495,0.482,0.013,2021-22
202357,Nemanja Bjelica,1610612744,GSW,F,34.0,71,71,1.0,4.93,10.44,0.472,0.464,0.008,2021-22
1626195,Willy Hernangomez,1610612740,NOP,C-F,28.0,49,49,1.0,5.61,10.43,0.538,0.49,0.048,2021-22
1628998,Cody Martin,1610612766,CHA,F,26.0,71,71,1.0,4.92,10.38,0.474,0.454,0.019,2021-22
1630224,Jalen Green,1610612745,HOU,G,20.0,67,67,1.0,5.46,10.36,0.527,0.46,0.068,2021-22
1627747,Caris LeVert,1610612739,CLE,G,27.0,58,58,1.0,5.09,10.34,0.492,0.457,0.035,2021-22
1630598,Aaron Wiggins,1610612760,OKC,G,23.0,50,50,1.0,4.98,10.32,0.483,0.454,0.028,2021-22
201580,JaVale McGee,1610612756,PHX,C-F,34.0,74,74,1.0,4.57,10.3,0.444,0.477,-0.034,2021-22
1630558,Davion Mitchell,1610612758,SAC,G,23.0,75,75,1.0,4.4,10.24,0.43,0.449,-0.019,2021-22
1630678,Terry Taylor,1610612754,IND,F,22.0,31,31,1.0,5.35,10.23,0.524,0.467,0.056,2021-22
2546,Carmelo Anthony,1610612747,LAL,F,38.0,69,69,1.0,4.65,10.22,0.455,0.467,-0.011,2021-22
203925,Joe Harris,1610612751,BKN,G-F,30.0,14,14,1.0,4.64,10.21,0.455,0.445,0.009,2021-22
1629726,Garrison Mathews,1610612745,HOU,G,25.0,65,65,1.0,5.05,10.2,0.495,0.452,0.043,2021-22
203458,Alex Len,1610612758,SAC,C,29.0,38,38,1.0,5.0,10.18,0.491,0.498,-0.007,2021-22
1629611,Terance Mann,1610612746,LAC,G-F,25.0,81,81,1.0,4.56,10.12,0.45,0.459,-0.009,2021-22
1630165,Killian Hayes,1610612765,DET,G,20.0,66,66,1.0,4.79,10.12,0.473,0.453,0.02,2021-22
1630591,Jalen Suggs,1610612753,ORL,G,21.0,48,48,1.0,4.4,10.06,0.437,0.458,-0.021,2021-22
201144,Mike Conley,1610612762,UTA,G,34.0,72,72,1.0,4.43,10.04,0.441,0.452,-0.011,2021-22
201567,Kevin Love,1610612739,CLE,F-C,33.0,74,74,1.0,4.57,10.04,0.455,0.468,-0.013,2021-22
201942,DeMar DeRozan,1610612741,CHI,G-F,32.0,76,76,1.0,4.84,10.03,0.483,0.456,0.027,2021-22
202694,Marcus Morris Sr.,1610612746,LAC,F,32.0,54,54,1.0,4.78,10.0,0.478,0.464,0.013,2021-22
1630644,Mac McClung,1610612747,LAL,G,23.0,1,1,1.0,8.0,10.0,0.8,0.453,0.347,2021-22
1629008,Michael Porter Jr.,1610612743,DEN,F,24.0,9,9,1.0,5.0,10.0,0.5,0.485,0.015,2021-22
1630171,Isaac Okoro,1610612739,CLE,F-G,21.0,67,67,1.0,4.37,9.99,0.438,0.454,-0.016,2021-22
1628973,Jalen Brunson,1610612742,DAL,G,25.0,79,79,1.0,4.61,9.99,0.461,0.445,0.016,2021-22
1629020,Jarred Vanderbilt,1610612750,MIN,F,23.0,74,74,1.0,4.46,9.95,0.448,0.477,-0.028,2021-22
203095,Evan Fournier,1610612752,NYK,G-F,29.0,80,80,1.0,4.69,9.93,0.472,0.454,0.018,2021-22
1627739,Kris Dunn,1610612757,POR,G,28.0,14,14,1.0,5.14,9.93,0.518,0.456,0.062,2021-22
203471,Dennis Schröder,1610612745,HOU,G,28.0,64,64,1.0,4.52,9.88,0.457,0.446,0.011,2021-22
1627742,Brandon Ingram,1610612740,NOP,F,24.0,55,55,1.0,4.55,9.87,0.46,0.462,-0.002,2021-22
201577,Robin Lopez,1610612753,ORL,C,34.0,36,36,1.0,4.56,9.83,0.463,0.474,-0.01,2021-22
202710,Jimmy Butler III,1610612748,MIA,F,32.0,57,57,1.0,4.35,9.79,0.444,0.463,-0.019,2021-22
1626162,Kelly Oubre Jr.,1610612766,CHA,F-G,26.0,76,76,1.0,4.79,9.78,0.49,0.459,0.031,2021-22
1629216,Gabe Vincent,1610612748,MIA,G,26.0,64,64,1.0,4.3,9.77,0.44,0.447,-0.007,2021-22
203200,Justin Holiday,1610612758,SAC,F-G,33.0,74,74,1.0,4.95,9.76,0.507,0.458,0.049,2021-22
1629680,Matisse Thybulle,1610612755,PHI,G-F,25.0,66,66,1.0,3.95,9.76,0.405,0.456,-0.05,2021-22
101108,Chris Paul,1610612756,PHX,G,37.0,65,65,1.0,4.63,9.75,0.475,0.457,0.018,2021-22
201933,Blake Griffin,1610612751,BKN,F,33.0,55,55,1.0,4.44,9.75,0.455,0.479,-0.024,2021-22
202711,Bojan Bogdanovic,1610612762,UTA,F,33.0,69,69,1.0,4.81,9.74,0.494,0.462,0.032,2021-22
1629234,Drew Eubanks,1610612757,POR,F-C,25.0,70,70,1.0,4.77,9.74,0.49,0.481,0.009,2021-22
1629661,Cameron Johnson,1610612756,PHX,F,26.0,66,66,1.0,4.32,9.68,0.446,0.456,-0.01,2021-22
201976,Patrick Beverley,1610612750,MIN,G,33.0,58,58,1.0,4.31,9.64,0.447,0.462,-0.015,2021-22
1629643,Chuma Okeke,1610612753,ORL,F,23.0,70,70,1.0,4.69,9.64,0.486,0.464,0.022,2021-22
1630197,Aleksej Pokusevski,1610612760,OKC,F,20.0,61,61,1.0,4.43,9.64,0.459,0.457,0.002,2021-22
201565,Derrick Rose,1610612752,NYK,G,33.0,26,26,1.0,3.58,9.58,0.373,0.448,-0.074,2021-22
1629018,Gary Trent Jr.,1610612761,TOR,G-F,23.0,70,70,1.0,4.76,9.57,0.497,0.452,0.045,2021-22
1628378,Donovan Mitchell,1610612762,UTA,G,25.0,67,67,1.0,4.75,9.57,0.496,0.456,0.04,2021-22
1626168,Trey Lyles,1610612758,SAC,F,26.0,73,73,1.0,4.79,9.56,0.501,0.474,0.027,2021-22
1630249,Vít Krejčí,1610612760,OKC,G,22.0,29,29,1.0,4.45,9.55,0.466,0.448,0.017,2021-22
203501,Tim Hardaway Jr.,1610612742,DAL,G-F,30.0,42,42,1.0,4.57,9.55,0.479,0.455,0.023,2021-22
1629002,Chimezie Metu,1610612758,SAC,F-C,25.0,59,59,1.0,4.64,9.54,0.487,0.462,0.024,2021-22
202330,Gordon Hayward,1610612766,CHA,F,32.0,49,49,1.0,4.49,9.53,0.471,0.464,0.007,2021-22
203924,Jerami Grant,1610612765,DET,F,28.0,47,47,1.0,4.66,9.53,0.489,0.476,0.013,2021-22
1630245,Ayo Dosunmu,1610612741,CHI,G,22.0,77,77,1.0,4.47,9.53,0.469,0.451,0.017,2021-22
202709,Cory Joseph,1610612765,DET,G,30.0,65,65,1.0,4.48,9.52,0.47,0.454,0.016,2021-22
201980,Danny Green,1610612755,PHI,G,35.0,62,62,1.0,4.56,9.5,0.48,0.455,0.025,2021-22
202691,Klay Thompson,1610612744,GSW,G,32.0,32,32,1.0,3.91,9.5,0.411,0.463,-0.052,2021-22
203484,Kentavious Caldwell-Pope,1610612764,WAS,G,29.0,77,77,1.0,4.44,9.45,0.47,0.461,0.008,2021-22
1628978,Donte DiVincenzo,1610612758,SAC,G,25.0,42,42,1.0,4.6,9.43,0.487,0.446,0.041,2021-22
1628984,Devonte' Graham,1610612740,NOP,G,27.0,76,76,1.0,4.5,9.41,0.478,0.451,0.028,2021-22
1627777,Georges Niang,1610612755,PHI,F,29.0,76,76,1.0,4.54,9.38,0.484,0.464,0.02,2021-22
1629001,De'Anthony Melton,1610612763,MEM,G,24.0,73,73,1.0,4.7,9.37,0.501,0.454,0.048,2021-22
1628982,Melvin Frazier Jr.,1610612760,OKC,G-F,25.0,3,3,1.0,5.33,9.33,0.571,0.438,0.134,2021-22
201937,Ricky Rubio,1610612754,IND,G,31.0,34,34,1.0,3.71,9.32,0.397,0.444,-0.047,2021-22
1629622,Max Strus,1610612748,MIA,G-F,26.0,68,68,1.0,4.19,9.25,0.453,0.45,0.003,2021-22
1629052,Oshae Brissett,1610612754,IND,F-G,24.0,67,67,1.0,5.01,9.24,0.543,0.458,0.085,2021-22
1628420,Monte Morris,1610612743,DEN,G,27.0,75,75,1.0,4.47,9.23,0.484,0.453,0.031,2021-22
202339,Eric Bledsoe,1610612757,POR,G,32.0,54,54,1.0,4.2,9.19,0.458,0.455,0.002,2021-22
1629012,Collin Sexton,1610612739,CLE,G,23.0,11,11,1.0,4.0,9.18,0.436,0.451,-0.016,2021-22
203493,Reggie Bullock Jr.,1610612742,DAL,G-F,31.0,68,68,1.0,4.34,9.15,0.474,0.456,0.018,2021-22
1630170,Devin Vassell,1610612759,SAS,G-F,21.0,71,71,1.0,4.38,9.14,0.479,0.459,0.021,2021-22
201588,George Hill,1610612749,MIL,G,36.0,54,54,1.0,4.24,9.13,0.465,0.444,0.02,2021-22
1628418,Thomas Bryant,1610612764,WAS,C-F,24.0,27,27,1.0,4.44,9.11,0.488,0.49,-0.002,2021-22
203903,Jordan Clarkson,1610612762,UTA,G,30.0,79,79,1.0,4.05,9.11,0.444,0.446,-0.001,2021-22
1629130,Duncan Robinson,1610612748,MIA,F,28.0,79,79,1.0,4.32,9.08,0.476,0.455,0.021,2021-22
201568,Danilo Gallinari,1610612737,ATL,F,33.0,66,66,1.0,4.42,9.08,0.487,0.465,0.022,2021-22
1628962,Udoka Azubuike,1610612762,UTA,C-F,22.0,15,15,1.0,3.87,9.07,0.426,0.493,-0.066,2021-22
1630563,Joshua Primo,1610612759,SAS,G,19.0,48,48,1.0,4.19,9.06,0.462,0.449,0.013,2021-22
203914,Gary Harris,1610612753,ORL,G,27.0,61,61,1.0,4.21,9.05,0.466,0.455,0.01,2021-22
1629168,BJ Johnson,1610612753,ORL,F,26.0,3,3,1.0,4.33,9.0,0.481,0.432,0.049,2021-22
1628411,Wes Iwundu,1610612737,ATL,F,27.0,3,3,1.0,5.67,9.0,0.63,0.49,0.14,2021-22
1629667,Jalen McDaniels,1610612766,CHA,F-C,24.0,51,51,1.0,4.1,8.96,0.457,0.455,0.003,2021-22
1630846,Olivier Sarr,1610612760,OKC,C,23.0,21,21,1.0,4.67,8.95,0.521,0.462,0.059,2021-22
201988,Patty Mills,1610612751,BKN,G,33.0,81,81,1.0,4.19,8.95,0.468,0.447,0.02,2021-22
1630273,Freddie Gillespie,1610612753,ORL,C,25.0,9,9,1.0,4.11,8.89,0.463,0.472,-0.009,2021-22
1629755,Hassani Gravett,1610612753,ORL,G,25.0,8,8,1.0,4.25,8.88,0.479,0.43,0.049,2021-22
203526,Raul Neto,1610612764,WAS,G,30.0,68,68,1.0,4.38,8.88,0.493,0.447,0.046,2021-22
1630188,Jalen Smith,1610612754,IND,F-C,22.0,49,49,1.0,4.18,8.88,0.471,0.465,0.006,2021-22
1628449,Chris Boucher,1610612761,TOR,F-C,29.0,80,80,1.0,3.9,8.86,0.44,0.466,-0.026,2021-22
1629629,Cam Reddish,1610612752,NYK,F-G,22.0,48,48,1.0,4.02,8.81,0.456,0.453,0.003,2021-22
1630570,Trendon Watford,1610612757,POR,F,21.0,48,48,1.0,4.38,8.79,0.498,0.475,0.023,2021-22
2730,Dwight Howard,1610612747,LAL,C-F,36.0,58,58,1.0,4.45,8.79,0.506,0.49,0.016,2021-22
1628470,Torrey Craig,1610612756,PHX,F,31.0,78,78,1.0,4.03,8.76,0.46,0.456,0.004,2021-22
1628391,D.J. Wilson,1610612761,TOR,F,26.0,4,4,1.0,4.25,8.75,0.486,0.466,0.02,2021-22
1626204,Larry Nance Jr.,1610612740,NOP,F-C,29.0,46,46,1.0,4.37,8.74,0.5,0.468,0.032,2021-22
1630193,Immanuel Quickley,1610612752,NYK,G,23.0,78,78,1.0,3.65,8.74,0.418,0.44,-0.022,2021-22
1629637,Jaxson Hayes,1610612740,NOP,C-F,22.0,70,70,1.0,3.91,8.74,0.448,0.467,-0.02,2021-22
203920,Khem Birch,1610612761,TOR,C,29.0,55,55,1.0,4.27,8.73,0.49,0.479,0.01,2021-22
1629048,Goga Bitadze,1610612754,IND,C-F,22.0,44,44,1.0,4.25,8.73,0.487,0.487,0.0,2021-22
1629673,Jordan Poole,1610612744,GSW,G,23.0,76,76,1.0,4.07,8.71,0.467,0.451,0.016,2021-22
201587,Nicolas Batum,1610612746,LAC,G-F,33.0,59,59,1.0,4.05,8.68,0.467,0.469,-0.002,2021-22
1630172,Patrick Williams,1610612741,CHI,F,20.0,17,17,1.0,3.88,8.65,0.449,0.453,-0.004,2021-22
1630613,Duane Washington Jr.,1610612754,IND,G,22.0,46,46,1.0,4.28,8.65,0.495,0.448,0.047,2021-22
1629021,Moritz Wagner,1610612753,ORL,F-C,25.0,60,60,1.0,4.4,8.62,0.511,0.461,0.05,2021-22
1630587,Isaiah Livers,1610612765,DET,F,23.0,18,18,1.0,3.61,8.61,0.419,0.458,-0.039,2021-22
1629750,Javonte Green,1610612741,CHI,G-F,28.0,65,65,1.0,3.98,8.55,0.466,0.459,0.007,2021-22
1630533,Ziaire Williams,1610612763,MEM,F,20.0,62,62,1.0,3.92,8.55,0.458,0.451,0.008,2021-22
1630543,Isaiah Jackson,1610612754,IND,F,20.0,36,36,1.0,4.22,8.5,0.497,0.475,0.022,2021-22
1628379,Luke Kennard,1610612746,LAC,G,26.0,70,70,1.0,3.89,8.5,0.457,0.457,0.0,2021-22
